license_number,brokerage_name,related_broker_name,address,url,source_domain,source_tier,source_type,page_title,evidence_text,identity_score,address_score,negative_score,total_score,reject_reason,matched_address,city,state,zip_code,county
279292-BB,REPROM INC,MARY ANN BOLAND,"1300 Damsel Caitlyn Dr, The Colony, TX 75056",https://radaris.com/p/Corinne/Gowan/,radaris.com,4,Possible official website; office/business page,"Corinne Gowan - Age, Phone Number, Email, Contact, Address, Public Records | Radaris","Corinne Gowan - Age, Phone Number, Email, Contact, Address, Public Records | Radaris Name Search Reverse Phone Address Lookup Search Photos Social Media Background AI Search Companies Privacy Monitor Mobile APPs About In-depth Data Radar People Search Phones Addresses Companies People Search G Govindasamy…Gowey Gowan Corinne Gowan Corinne Gowan Save this page Radaris finds 32 Corinne Gowans in the US ( Chesterfield , Orlando , Mentor , etc). Verify identities using ages, relatives, emails, and property records compiled from public and social sources. Most common in California , Florida . Age r",0.721,0.88,0.45,0.438,possible advertised property,"1300 DAMSEL CAITLYN DR, THE COLONY, TX, 75056",THE COLONY,TX,75056,Denton
279292-BB,REPROM INC,MARY ANN BOLAND,"1317 Oneida Dr, Carrollton, TX 75010",https://radaris.com/p/Corinne/Gowan/,radaris.com,4,Possible official website; office/business page,"Corinne Gowan - Age, Phone Number, Email, Contact, Address, Public Records | Radaris","Corinne Gowan - Age, Phone Number, Email, Contact, Address, Public Records | Radaris Name Search Reverse Phone Address Lookup Search Photos Social Media Background AI Search Companies Privacy Monitor Mobile APPs About In-depth Data Radar People Search Phones Addresses Companies People Search G Govindasamy…Gowey Gowan Corinne Gowan Corinne Gowan Save this page Radaris finds 32 Corinne Gowans in the US ( Chesterfield , Orlando , Mentor , etc). Verify identities using ages, relatives, emails, and property records compiled from public and social sources. Most common in California , Florida . Age r",0.721,0.88,0.45,0.438,possible advertised property,"1317 ONEIDA DR, CARROLLTON, TX, 75010",CARROLLTON,TX,75010,Denton
279292-BB,REPROM INC,MARY ANN BOLAND,"2540 King Arthur Blvd UNIT 209J, Frisco, TX 75056",https://radaris.com/p/Corinne/Gowan/,radaris.com,4,Possible official website; office/business page,"Corinne Gowan - Age, Phone Number, Email, Contact, Address, Public Records | Radaris","Corinne Gowan - Age, Phone Number, Email, Contact, Address, Public Records | Radaris Name Search Reverse Phone Address Lookup Search Photos Social Media Background AI Search Companies Privacy Monitor Mobile APPs About In-depth Data Radar People Search Phones Addresses Companies People Search G Govindasamy…Gowey Gowan Corinne Gowan Corinne Gowan Save this page Radaris finds 32 Corinne Gowans in the US ( Chesterfield , Orlando , Mentor , etc). Verify identities using ages, relatives, emails, and property records compiled from public and social sources. Most common in California , Florida . Age r",0.721,0.88,0.45,0.438,possible advertised property,"2540 KING ARTHUR BLVD, THE COLONY, TX, 75056",THE COLONY,TX,75056,Denton
279292-BB,REPROM INC,MARY ANN BOLAND,"3604 Watercrest Dr, Plano, TX 75093",https://radaris.com/p/Corinne/Gowan/,radaris.com,4,Possible official website; office/business page,"Corinne Gowan - Age, Phone Number, Email, Contact, Address, Public Records | Radaris","Corinne Gowan - Age, Phone Number, Email, Contact, Address, Public Records | Radaris Name Search Reverse Phone Address Lookup Search Photos Social Media Background AI Search Companies Privacy Monitor Mobile APPs About In-depth Data Radar People Search Phones Addresses Companies People Search G Govindasamy…Gowey Gowan Corinne Gowan Corinne Gowan Save this page Radaris finds 32 Corinne Gowans in the US ( Chesterfield , Orlando , Mentor , etc). Verify identities using ages, relatives, emails, and property records compiled from public and social sources. Most common in California , Florida . Age r",0.721,0.88,0.45,0.438,possible advertised property,"3604 WATERCREST DR, PLANO, TX, 75093",PLANO,TX,75093,Collin
279292-BB,REPROM INC,MARY ANN BOLAND,"62 9309 Anns Way, Plano, TX 75025",https://radaris.com/p/Corinne/Gowan/,radaris.com,4,Possible official website; office/business page,"Corinne Gowan - Age, Phone Number, Email, Contact, Address, Public Records | Radaris","Corinne Gowan - Age, Phone Number, Email, Contact, Address, Public Records | Radaris Name Search Reverse Phone Address Lookup Search Photos Social Media Background AI Search Companies Privacy Monitor Mobile APPs About In-depth Data Radar People Search Phones Addresses Companies People Search G Govindasamy…Gowey Gowan Corinne Gowan Corinne Gowan Save this page Radaris finds 32 Corinne Gowans in the US ( Chesterfield , Orlando , Mentor , etc). Verify identities using ages, relatives, emails, and property records compiled from public and social sources. Most common in California , Florida . Age r",0.721,0.88,0.45,0.438,possible advertised property,"9309 ANNS WAY, PLANO, TX, 75025",PLANO,TX,75025,Collin
279292-BB,REPROM INC,MARY ANN BOLAND,"62 6400 Windcrest Dr, Plano, TX 75024",https://radaris.com/p/Corinne/Gowan/,radaris.com,4,Possible official website; office/business page,"Corinne Gowan - Age, Phone Number, Email, Contact, Address, Public Records | Radaris","Corinne Gowan - Age, Phone Number, Email, Contact, Address, Public Records | Radaris Name Search Reverse Phone Address Lookup Search Photos Social Media Background AI Search Companies Privacy Monitor Mobile APPs About In-depth Data Radar People Search Phones Addresses Companies People Search G Govindasamy…Gowey Gowan Corinne Gowan Corinne Gowan Save this page Radaris finds 32 Corinne Gowans in the US ( Chesterfield , Orlando , Mentor , etc). Verify identities using ages, relatives, emails, and property records compiled from public and social sources. Most common in California , Florida . Age r",0.721,0.88,0.45,0.438,possible advertised property,"6400 PINECREST DR, PLANO, TX, 75024",PLANO,TX,75024,Collin
279292-BB,REPROM INC,MARY ANN BOLAND,"751 Hebron Pkwy Ste 300, Lewisville, TX 75057",https://radaris.com/p/Corinne/Gowan/,radaris.com,4,Possible official website; office/business page,"Corinne Gowan - Age, Phone Number, Email, Contact, Address, Public Records | Radaris","Corinne Gowan - Age, Phone Number, Email, Contact, Address, Public Records | Radaris Name Search Reverse Phone Address Lookup Search Photos Social Media Background AI Search Companies Privacy Monitor Mobile APPs About In-depth Data Radar People Search Phones Addresses Companies People Search G Govindasamy…Gowey Gowan Corinne Gowan Corinne Gowan Save this page Radaris finds 32 Corinne Gowans in the US ( Chesterfield , Orlando , Mentor , etc). Verify identities using ages, relatives, emails, and property records compiled from public and social sources. Most common in California , Florida . Age r",0.721,0.88,0.45,0.438,possible advertised property,"751 HEBRON PKWY, LEWISVILLE, TX, 75057",LEWISVILLE,TX,75057,Denton
279292-BB,REPROM INC,MARY ANN BOLAND,"2540 King Arthur Blvd, Frisco, TX 75056",https://radaris.com/p/Corinne/Gowan/,radaris.com,4,Possible official website; office/business page,"Corinne Gowan - Age, Phone Number, Email, Contact, Address, Public Records | Radaris","Corinne Gowan - Age, Phone Number, Email, Contact, Address, Public Records | Radaris Name Search Reverse Phone Address Lookup Search Photos Social Media Background AI Search Companies Privacy Monitor Mobile APPs About In-depth Data Radar People Search Phones Addresses Companies People Search G Govindasamy…Gowey Gowan Corinne Gowan Corinne Gowan Save this page Radaris finds 32 Corinne Gowans in the US ( Chesterfield , Orlando , Mentor , etc). Verify identities using ages, relatives, emails, and property records compiled from public and social sources. Most common in California , Florida . Age r",0.721,0.88,0.45,0.438,possible advertised property,"2540 KING ARTHUR BLVD, THE COLONY, TX, 75056",THE COLONY,TX,75056,Denton
279292-BB,REPROM INC,MARY ANN BOLAND,"1597 Prince William Ln, Frisco, TX 75034",https://radaris.com/p/Corinne/Gowan/,radaris.com,4,Possible official website; office/business page,"Corinne Gowan - Age, Phone Number, Email, Contact, Address, Public Records | Radaris","Corinne Gowan - Age, Phone Number, Email, Contact, Address, Public Records | Radaris Name Search Reverse Phone Address Lookup Search Photos Social Media Background AI Search Companies Privacy Monitor Mobile APPs About In-depth Data Radar People Search Phones Addresses Companies People Search G Govindasamy…Gowey Gowan Corinne Gowan Corinne Gowan Save this page Radaris finds 32 Corinne Gowans in the US ( Chesterfield , Orlando , Mentor , etc). Verify identities using ages, relatives, emails, and property records compiled from public and social sources. Most common in California , Florida . Age r",0.721,0.88,0.45,0.438,possible advertised property,"1597 PRINCE WILLIAM LN, FRISCO, TX, 75034",FRISCO,TX,75034,Denton
279292-BB,REPROM INC,MARY ANN BOLAND,"2540 King Arthur Blvd Ste 209J, The Colony, TX 75056",https://radaris.com/p/Corinne/Gowan/,radaris.com,4,Possible official website; office/business page,"Corinne Gowan - Age, Phone Number, Email, Contact, Address, Public Records | Radaris","Corinne Gowan - Age, Phone Number, Email, Contact, Address, Public Records | Radaris Name Search Reverse Phone Address Lookup Search Photos Social Media Background AI Search Companies Privacy Monitor Mobile APPs About In-depth Data Radar People Search Phones Addresses Companies People Search G Govindasamy…Gowey Gowan Corinne Gowan Corinne Gowan Save this page Radaris finds 32 Corinne Gowans in the US ( Chesterfield , Orlando , Mentor , etc). Verify identities using ages, relatives, emails, and property records compiled from public and social sources. Most common in California , Florida . Age r",0.721,0.88,0.45,0.438,possible advertised property,"2540 KING ARTHUR BLVD, THE COLONY, TX, 75056",THE COLONY,TX,75056,Denton
279292-BB,REPROM INC,MARY ANN BOLAND,"62 / 1964 657 Louise Dr, Fairview, TX 75069",https://radaris.com/p/Corinne/Gowan/,radaris.com,4,Possible official website; office/business page,"Corinne Gowan - Age, Phone Number, Email, Contact, Address, Public Records | Radaris","Corinne Gowan - Age, Phone Number, Email, Contact, Address, Public Records | Radaris Name Search Reverse Phone Address Lookup Search Photos Social Media Background AI Search Companies Privacy Monitor Mobile APPs About In-depth Data Radar People Search Phones Addresses Companies People Search G Govindasamy…Gowey Gowan Corinne Gowan Corinne Gowan Save this page Radaris finds 32 Corinne Gowans in the US ( Chesterfield , Orlando , Mentor , etc). Verify identities using ages, relatives, emails, and property records compiled from public and social sources. Most common in California , Florida . Age r",0.721,0.88,0.45,0.438,possible advertised property,"657 LOUISE DR, FAIRVIEW, TX, 75069",FAIRVIEW,TX,75069,Collin
258054-BB,"AMERICAN DIVERSIFIED PROPERTIES, INC.",DENNIS JOHN SHERIDAN,"1 Hillcrest Court, Trophy Club, TX 76262",https://licensee.io/real-estate/445015-melinda-brown-whitehead-tx/,licensee.io,0,Property listing; search snippet,"Melinda Brown Whitehead in Trophy Club, Texas","Dennis John Sheridan. Real Estate Broker 1 Hillcrest Court, Trophy Club, TX 76262. Glen Edward Darter. Real Estate Broker 18 Meadowbrook Lane, Trophy Club, TX ...",0.206,0.38,1.0,0.0,property-listing URL,,,,,
146730-BB,"J. R. KIMBALL, INC.",SHELBY KIMBALL,"2382 Kimball Real Estate 1260 Airport Rd. Aledo, TX 76008-2712",https://www.realsatisfied.com/real-estate-agent/Shelby-Kimball,www.realsatisfied.com,4,Possible official website; office/business page,Shelby Kimball - Agent Reviews - Kimball Real Estate | RealSatisfied,Shelby Kimball - Agent Reviews - Kimball Real Estate | RealSatisfied Log In Sign Up Log In Sign Up Dashboard Log Out Dashboard Log Out Shelby Kimball Kimball Real Estate 4.7 Satisfaction 4.5 Performance 4.5 Recommendation 5.0 Top Producer Outstanding Service Ratings & Reviews 4.7 Filters Filters Clear Category All Source All Newest First Newest First Oldest First Rating (high to low) Rating (low to high) Write Review Loading... Load More Ratings & Reviews Be the first person to write a review for Shelby Kimball Write Review Shelby Kimball Call O: (817) 991-2382 M: (817) 991-2382 Email Refer Sh,0.684,0.88,0.0,0.755,,"1260 AIRPORT RD, ALEDO, TX, 76008",ALEDO,TX,76008,Parker
146730-BB,"J. R. KIMBALL, INC.",SHELBY KIMBALL,"6721 Babylon Boulevard, Fort Worth, TX 76179",https://www.michelmorales.com/search/texas/fort-worth/eagles-ranch/6721-babylon-boulevard-bid-14-21261889,www.michelmorales.com,4,Possible official website; search snippet,"6721 Babylon Boulevard, Fort Worth, TX 76179","... Shelby Kimball, , Kimball Real Estate , and North Texas ... Real Estate Broker Associate. View agent profile · Message. Email. Call. House Description ... address ...",0.684,0.88,0.0,0.755,,"6721 BABYLON BLVD, FORT WORTH, TX, 76179",FORT WORTH,TX,76179,Tarrant
146730-BB,"J. R. KIMBALL, INC.",SHELBY KIMBALL,225 neighbors in Washington Create an account Shelby Kimball 1260 Airport Rd Aledo TX 76008,https://nextdoor.com/pages/shelby-kimball-aledo-tx/,nextdoor.com,4,Possible official website; office/business page,"Shelby Kimball - Aledo, TX - Nextdoor","Shelby Kimball - Aledo, TX - Nextdoor Log in Sign up Partners Businesses Partners Businesses Log in Sign up United States Texas Shelby Kimball Shelby Kimball Real estate agent Fave Message Call Recommend Fave Recommend Message Call What verified neighbors are saying Local neighbors strongly recommend Kimball Real Estate in Aledo for its attentive, detail-focused approach. Reviewers highlight that the team really listens to what clients want to purchase or how they hope to sell, creating a tailored and highly professional experience. Described as extremely hardworking and knowledgeable of the r",0.684,0.7,0.0,0.706,,"1260 AIRPORT RD, ALEDO, TX, 76008",ALEDO,TX,76008,Parker
146730-BB,"J. R. KIMBALL, INC.",SHELBY KIMBALL,"1000 E DAVIS AVE FORT WORTH, TX 76104-6051",https://www.tad.org/property?account=2857774,www.tad.org,4,Possible official website; office/business page,Property Information - Tarrant Appraisal District,Property Information - Tarrant Appraisal District Skip to main content How Do I Request An Online PIN Home Owners Commercial Real Property Business Owners Minerals Agents and Stakeholders Online Account Management Forms All Forms Homestead Exemption Notice of Protest Electronic Communications Request Public Information Act Request Speaker Request Resources Property Search New Property Search Data Downloads Tax Rates Reports Interactive Maps Taxpayer Liaison Property Tax Assistance Property Tax Transparency in Texas Careers News Calendar About Tarrant Appraisal District Our Mission Board of Dir,0.827,0.88,0.85,0.2,property-listing language,"1000 E DAVIS AVE, FORT WORTH, TX, 76104",FORT WORTH,TX,76104,Tarrant
146730-BB,"J. R. KIMBALL, INC.",SHELBY KIMBALL,"2500 Handley-Ederville Road Fort Worth, Texas 76118-6909",https://www.tad.org/property?account=2857774,www.tad.org,4,Possible official website; office/business page,Property Information - Tarrant Appraisal District,Property Information - Tarrant Appraisal District Skip to main content How Do I Request An Online PIN Home Owners Commercial Real Property Business Owners Minerals Agents and Stakeholders Online Account Management Forms All Forms Homestead Exemption Notice of Protest Electronic Communications Request Public Information Act Request Speaker Request Resources Property Search New Property Search Data Downloads Tax Rates Reports Interactive Maps Taxpayer Liaison Property Tax Assistance Property Tax Transparency in Texas Careers News Calendar About Tarrant Appraisal District Our Mission Board of Dir,0.827,0.88,0.85,0.2,property-listing language,"2500 HANDLEY EDERVILLE RD, FORT WORTH, TX, 76118",FORT WORTH,TX,76118,Tarrant
146730-BB,"J. R. KIMBALL, INC.",SHELBY KIMBALL,"3 Recently Sold 40 Recently Rented 5 List View Map View 10716 Wild Oak Dr Fort Worth, TX 76140",https://www.har.com/shelby-kimball/agent_ntreis-0616531,www.har.com,4,Brokerage/agent profile; office/business page,"Shelby Kimball, TX Real Estate Agent - HAR.com","Shelby Kimball, TX Real Estate Agent - HAR.com Buy/Rent Buy Single Family Homes Townhouses/Condos Multi-Family Homes Land and Lots Country Homes/Acreage Mid/High-Rise Condos Search by Map Rent Rental Search Single Family Homes Townhouses/Condos Multi-Family Homes Mid/High-Rise Condos Apartments Rentals App Buying vs Renting Calculator Search by Map Specialties Drive Time Just Listed Open Houses New Homes Luxury Homes Land and Lots Price Reduction Foreclosure Commercial Properties Global Properties Enjoy all Benefits of HAR.com Save searches and favorites, ask questions, and connect with agents",0.684,0.88,0.85,0.117,property-listing language,"10716 WILD OAK DR, FORT WORTH, TX, 76140",FORT WORTH,TX,76140,Tarrant
146730-BB,"J. R. KIMBALL, INC.",SHELBY KIMBALL,"072 sqft. 1452 Pine Ln Fort Worth, TX 76140",https://www.har.com/shelby-kimball/agent_ntreis-0616531,www.har.com,4,Brokerage/agent profile; office/business page,"Shelby Kimball, TX Real Estate Agent - HAR.com","Shelby Kimball, TX Real Estate Agent - HAR.com Buy/Rent Buy Single Family Homes Townhouses/Condos Multi-Family Homes Land and Lots Country Homes/Acreage Mid/High-Rise Condos Search by Map Rent Rental Search Single Family Homes Townhouses/Condos Multi-Family Homes Mid/High-Rise Condos Apartments Rentals App Buying vs Renting Calculator Search by Map Specialties Drive Time Just Listed Open Houses New Homes Luxury Homes Land and Lots Price Reduction Foreclosure Commercial Properties Global Properties Enjoy all Benefits of HAR.com Save searches and favorites, ask questions, and connect with agents",0.684,0.88,0.85,0.117,property-listing language,"1452 PINE LN, FORT WORTH, TX, 76140",FORT WORTH,TX,76140,Tarrant
146730-BB,"J. R. KIMBALL, INC.",SHELBY KIMBALL,"098 sqft. 107 Clyde Dr Aledo, TX 76008",https://www.har.com/shelby-kimball/agent_ntreis-0616531,www.har.com,4,Brokerage/agent profile; office/business page,"Shelby Kimball, TX Real Estate Agent - HAR.com","Shelby Kimball, TX Real Estate Agent - HAR.com Buy/Rent Buy Single Family Homes Townhouses/Condos Multi-Family Homes Land and Lots Country Homes/Acreage Mid/High-Rise Condos Search by Map Rent Rental Search Single Family Homes Townhouses/Condos Multi-Family Homes Mid/High-Rise Condos Apartments Rentals App Buying vs Renting Calculator Search by Map Specialties Drive Time Just Listed Open Houses New Homes Luxury Homes Land and Lots Price Reduction Foreclosure Commercial Properties Global Properties Enjoy all Benefits of HAR.com Save searches and favorites, ask questions, and connect with agents",0.684,0.88,0.85,0.117,property-listing language,"107 CLYDE DR, ALEDO, TX, 76008",ALEDO,TX,76008,Parker
146730-BB,"J. R. KIMBALL, INC.",SHELBY KIMBALL,"1012 Wedgewood Dr Mansfield, TX 76063",https://www.har.com/shelby-kimball/agent_ntreis-0616531,www.har.com,4,Brokerage/agent profile; office/business page,"Shelby Kimball, TX Real Estate Agent - HAR.com","Shelby Kimball, TX Real Estate Agent - HAR.com Buy/Rent Buy Single Family Homes Townhouses/Condos Multi-Family Homes Land and Lots Country Homes/Acreage Mid/High-Rise Condos Search by Map Rent Rental Search Single Family Homes Townhouses/Condos Multi-Family Homes Mid/High-Rise Condos Apartments Rentals App Buying vs Renting Calculator Search by Map Specialties Drive Time Just Listed Open Houses New Homes Luxury Homes Land and Lots Price Reduction Foreclosure Commercial Properties Global Properties Enjoy all Benefits of HAR.com Save searches and favorites, ask questions, and connect with agents",0.684,0.88,0.85,0.117,property-listing language,"1012 WEDGEWOOD DR, MANSFIELD, TX, 76063",MANSFIELD,TX,76063,Tarrant
146730-BB,"J. R. KIMBALL, INC.",SHELBY KIMBALL,"1300 Limerick Dr Fort Worth, TX 76134",https://www.har.com/shelby-kimball/agent_ntreis-0616531,www.har.com,4,Brokerage/agent profile; office/business page,"Shelby Kimball, TX Real Estate Agent - HAR.com","Shelby Kimball, TX Real Estate Agent - HAR.com Buy/Rent Buy Single Family Homes Townhouses/Condos Multi-Family Homes Land and Lots Country Homes/Acreage Mid/High-Rise Condos Search by Map Rent Rental Search Single Family Homes Townhouses/Condos Multi-Family Homes Mid/High-Rise Condos Apartments Rentals App Buying vs Renting Calculator Search by Map Specialties Drive Time Just Listed Open Houses New Homes Luxury Homes Land and Lots Price Reduction Foreclosure Commercial Properties Global Properties Enjoy all Benefits of HAR.com Save searches and favorites, ask questions, and connect with agents",0.684,0.88,0.85,0.117,property-listing language,"1300 LIMERICK DR, FORT WORTH, TX, 76134",FORT WORTH,TX,76134,Tarrant
146730-BB,"J. R. KIMBALL, INC.",SHELBY KIMBALL,"4709 Trail Lake Dr Fort Worth, TX 76133",https://www.har.com/shelby-kimball/agent_ntreis-0616531,www.har.com,4,Brokerage/agent profile; office/business page,"Shelby Kimball, TX Real Estate Agent - HAR.com","Shelby Kimball, TX Real Estate Agent - HAR.com Buy/Rent Buy Single Family Homes Townhouses/Condos Multi-Family Homes Land and Lots Country Homes/Acreage Mid/High-Rise Condos Search by Map Rent Rental Search Single Family Homes Townhouses/Condos Multi-Family Homes Mid/High-Rise Condos Apartments Rentals App Buying vs Renting Calculator Search by Map Specialties Drive Time Just Listed Open Houses New Homes Luxury Homes Land and Lots Price Reduction Foreclosure Commercial Properties Global Properties Enjoy all Benefits of HAR.com Save searches and favorites, ask questions, and connect with agents",0.684,0.88,0.85,0.117,property-listing language,"4709 TRAIL LAKE DR, FORT WORTH, TX, 76133",FORT WORTH,TX,76133,Tarrant
146730-BB,"J. R. KIMBALL, INC.",SHELBY KIMBALL,"3422 W 4th St Fort Worth, TX 76107",https://www.har.com/shelby-kimball/agent_ntreis-0616531,www.har.com,4,Brokerage/agent profile; office/business page,"Shelby Kimball, TX Real Estate Agent - HAR.com","Shelby Kimball, TX Real Estate Agent - HAR.com Buy/Rent Buy Single Family Homes Townhouses/Condos Multi-Family Homes Land and Lots Country Homes/Acreage Mid/High-Rise Condos Search by Map Rent Rental Search Single Family Homes Townhouses/Condos Multi-Family Homes Mid/High-Rise Condos Apartments Rentals App Buying vs Renting Calculator Search by Map Specialties Drive Time Just Listed Open Houses New Homes Luxury Homes Land and Lots Price Reduction Foreclosure Commercial Properties Global Properties Enjoy all Benefits of HAR.com Save searches and favorites, ask questions, and connect with agents",0.684,0.88,0.85,0.117,property-listing language,"3422 W 4TH ST, FORT WORTH, TX, 76107",FORT WORTH,TX,76107,Tarrant
146730-BB,"J. R. KIMBALL, INC.",SHELBY KIMBALL,"4525 Halyard Ct Fort Worth, TX 76135",https://www.har.com/shelby-kimball/agent_ntreis-0616531,www.har.com,4,Brokerage/agent profile; office/business page,"Shelby Kimball, TX Real Estate Agent - HAR.com","Shelby Kimball, TX Real Estate Agent - HAR.com Buy/Rent Buy Single Family Homes Townhouses/Condos Multi-Family Homes Land and Lots Country Homes/Acreage Mid/High-Rise Condos Search by Map Rent Rental Search Single Family Homes Townhouses/Condos Multi-Family Homes Mid/High-Rise Condos Apartments Rentals App Buying vs Renting Calculator Search by Map Specialties Drive Time Just Listed Open Houses New Homes Luxury Homes Land and Lots Price Reduction Foreclosure Commercial Properties Global Properties Enjoy all Benefits of HAR.com Save searches and favorites, ask questions, and connect with agents",0.684,0.88,0.85,0.117,property-listing language,"4525 HALYARD CT, FORT WORTH, TX, 76135",FORT WORTH,TX,76135,Tarrant
146730-BB,"J. R. KIMBALL, INC.",SHELBY KIMBALL,"1260 Airport Rd., Aledo, TX 76008",https://www.har.com/shelby-kimball/agent_ntreis-0616531,www.har.com,4,Brokerage/agent profile; office/business page,"Shelby Kimball, TX Real Estate Agent - HAR.com","Shelby Kimball, TX Real Estate Agent - HAR.com Buy/Rent Buy Single Family Homes Townhouses/Condos Multi-Family Homes Land and Lots Country Homes/Acreage Mid/High-Rise Condos Search by Map Rent Rental Search Single Family Homes Townhouses/Condos Multi-Family Homes Mid/High-Rise Condos Apartments Rentals App Buying vs Renting Calculator Search by Map Specialties Drive Time Just Listed Open Houses New Homes Luxury Homes Land and Lots Price Reduction Foreclosure Commercial Properties Global Properties Enjoy all Benefits of HAR.com Save searches and favorites, ask questions, and connect with agents",0.684,0.88,0.85,0.117,property-listing language,"1260 AIRPORT RD, ALEDO, TX, 76008",ALEDO,TX,76008,Parker
146730-BB,"J. R. KIMBALL, INC.",SHELBY KIMBALL,"6 Recently Leased 41 Recently Sold 75 List View Map View 10716 Wild Oak Dr Fort Worth, TX 76140",https://www.har.com/kimball-real-estate/broker_NTREIS-KIMB00FW,www.har.com,4,Brokerage/agent profile; office/business page,"Kimball Real Estate Real Estate: Comprehensive Services in Aledo, TX - HAR.com","Kimball Real Estate Real Estate: Comprehensive Services in Aledo, TX - HAR.com Buy/Rent Buy Single Family Homes Townhouses/Condos Multi-Family Homes Land and Lots Country Homes/Acreage Mid/High-Rise Condos Search by Map Rent Rental Search Single Family Homes Townhouses/Condos Multi-Family Homes Mid/High-Rise Condos Apartments Rentals App Buying vs Renting Calculator Search by Map Specialties Drive Time Just Listed Open Houses New Homes Luxury Homes Land and Lots Price Reduction Foreclosure Commercial Properties Global Properties Enjoy all Benefits of HAR.com Save searches and favorites, ask qu",0.684,0.88,0.85,0.117,property-listing language,"10716 WILD OAK DR, FORT WORTH, TX, 76140",FORT WORTH,TX,76140,Tarrant
146730-BB,"J. R. KIMBALL, INC.",SHELBY KIMBALL,"098 sqft. 2611 Steepleridge Cir Granbury, TX 76048",https://www.har.com/kimball-real-estate/broker_NTREIS-KIMB00FW,www.har.com,4,Brokerage/agent profile; office/business page,"Kimball Real Estate Real Estate: Comprehensive Services in Aledo, TX - HAR.com","Kimball Real Estate Real Estate: Comprehensive Services in Aledo, TX - HAR.com Buy/Rent Buy Single Family Homes Townhouses/Condos Multi-Family Homes Land and Lots Country Homes/Acreage Mid/High-Rise Condos Search by Map Rent Rental Search Single Family Homes Townhouses/Condos Multi-Family Homes Mid/High-Rise Condos Apartments Rentals App Buying vs Renting Calculator Search by Map Specialties Drive Time Just Listed Open Houses New Homes Luxury Homes Land and Lots Price Reduction Foreclosure Commercial Properties Global Properties Enjoy all Benefits of HAR.com Save searches and favorites, ask qu",0.684,0.88,0.85,0.117,property-listing language,"2611 STEEPLERIDGE CIR, GRANBURY, TX, 76048",GRANBURY,TX,76048,Hood
146730-BB,"J. R. KIMBALL, INC.",SHELBY KIMBALL,"6908 Babylon Blvd Fort Worth, TX 76179",https://www.har.com/kimball-real-estate/broker_NTREIS-KIMB00FW,www.har.com,4,Brokerage/agent profile; office/business page,"Kimball Real Estate Real Estate: Comprehensive Services in Aledo, TX - HAR.com","Kimball Real Estate Real Estate: Comprehensive Services in Aledo, TX - HAR.com Buy/Rent Buy Single Family Homes Townhouses/Condos Multi-Family Homes Land and Lots Country Homes/Acreage Mid/High-Rise Condos Search by Map Rent Rental Search Single Family Homes Townhouses/Condos Multi-Family Homes Mid/High-Rise Condos Apartments Rentals App Buying vs Renting Calculator Search by Map Specialties Drive Time Just Listed Open Houses New Homes Luxury Homes Land and Lots Price Reduction Foreclosure Commercial Properties Global Properties Enjoy all Benefits of HAR.com Save searches and favorites, ask qu",0.684,0.88,0.85,0.117,property-listing language,"6908 BABYLON BLVD, FORT WORTH, TX, 76179",FORT WORTH,TX,76179,Tarrant
146730-BB,"J. R. KIMBALL, INC.",SHELBY KIMBALL,"246 sqft. 6737 Babylon Blvd Fort Worth, TX 76179",https://www.har.com/kimball-real-estate/broker_NTREIS-KIMB00FW,www.har.com,4,Brokerage/agent profile; office/business page,"Kimball Real Estate Real Estate: Comprehensive Services in Aledo, TX - HAR.com","Kimball Real Estate Real Estate: Comprehensive Services in Aledo, TX - HAR.com Buy/Rent Buy Single Family Homes Townhouses/Condos Multi-Family Homes Land and Lots Country Homes/Acreage Mid/High-Rise Condos Search by Map Rent Rental Search Single Family Homes Townhouses/Condos Multi-Family Homes Mid/High-Rise Condos Apartments Rentals App Buying vs Renting Calculator Search by Map Specialties Drive Time Just Listed Open Houses New Homes Luxury Homes Land and Lots Price Reduction Foreclosure Commercial Properties Global Properties Enjoy all Benefits of HAR.com Save searches and favorites, ask qu",0.684,0.88,0.85,0.117,property-listing language,"6737 BABYLON BLVD, FORT WORTH, TX, 76179",FORT WORTH,TX,76179,Tarrant
146730-BB,"J. R. KIMBALL, INC.",SHELBY KIMBALL,"853 sqft. 6909 Babylon Blvd Fort Worth, TX 76179",https://www.har.com/kimball-real-estate/broker_NTREIS-KIMB00FW,www.har.com,4,Brokerage/agent profile; office/business page,"Kimball Real Estate Real Estate: Comprehensive Services in Aledo, TX - HAR.com","Kimball Real Estate Real Estate: Comprehensive Services in Aledo, TX - HAR.com Buy/Rent Buy Single Family Homes Townhouses/Condos Multi-Family Homes Land and Lots Country Homes/Acreage Mid/High-Rise Condos Search by Map Rent Rental Search Single Family Homes Townhouses/Condos Multi-Family Homes Mid/High-Rise Condos Apartments Rentals App Buying vs Renting Calculator Search by Map Specialties Drive Time Just Listed Open Houses New Homes Luxury Homes Land and Lots Price Reduction Foreclosure Commercial Properties Global Properties Enjoy all Benefits of HAR.com Save searches and favorites, ask qu",0.684,0.88,0.85,0.117,property-listing language,"6909 BABYLON BLVD, FORT WORTH, TX, 76179",FORT WORTH,TX,76179,Tarrant
